item_id,img_url,page_num,like,date,sub_category_code
1145012,https://image.msscdn.net/images/goods_img/20190905/1145012/1145012_3_125.jpg,0,820,2021-03-31,001010
1145011,https://image.msscdn.net/images/goods_img/20190905/1145011/1145011_3_125.jpg,0,523,2021-03-31,001010
1130042,https://image.msscdn.net/images/goods_img/20190826/1130042/1130042_3_125.jpg,0,627,2021-03-31,001010
1841332,https://image.msscdn.net/images/goods_img/20210312/1841332/1841332_1_125.jpg,0,135,2021-03-31,001010
996240,https://image.msscdn.net/images/goods_img/20190327/996240/996240_4_125.jpg,0,1148,2021-03-31,001010
404482,https://image.msscdn.net/images/goods_img/20160902/404482/404482_11_125.jpg,0,2240,2021-03-31,001010
1190266,https://image.msscdn.net/images/goods_img/20191016/1190266/1190266_3_125.jpg,0,442,2021-03-31,001010
1841331,https://image.msscdn.net/images/goods_img/20210312/1841331/1841331_1_125.jpg,0,109,2021-03-31,001010
1733522,https://image.msscdn.net/images/goods_img/20201230/1733522/1733522_1_125.jpg,0,1165,2021-03-31,001010
840268,https://image.msscdn.net/images/goods_img/20180828/840268/840268_2_125.jpg,0,204,2021-03-31,001010
1803350,https://image.msscdn.net/images/goods_img/20210218/1803350/1803350_1_125.jpg,0,287,2021-03-31,001010
1383416,https://image.msscdn.net/images/goods_img/20200402/1383416/1383416_3_125.jpg,0,238,2021-03-31,001010
1786160,https://image.msscdn.net/images/goods_img/20210208/1786160/1786160_1_125.jpg,0,388,2021-03-31,001010
853185,https://image.msscdn.net/images/goods_img/20180910/853185/853185_1_125.jpg,0,5382,2021-03-31,001010
823465,https://image.msscdn.net/images/goods_img/20180803/823465/823465_1_125.jpg,0,8552,2021-03-31,001010
1144989,https://image.msscdn.net/images/goods_img/20190905/1144989/1144989_3_125.jpg,1,33046,2021-03-31,001010
1129745,https://image.msscdn.net/images/goods_img/20190826/1129745/1129745_3_125.jpg,1,19341,2021-03-31,001010
404474,https://image.msscdn.net/images/goods_img/20160902/404474/404474_12_125.jpg,1,26384,2021-03-31,001010
1190264,https://image.msscdn.net/images/goods_img/20191016/1190264/1190264_5_125.jpg,1,14145,2021-03-31,001010
1322019,https://image.msscdn.net/images/goods_img/20200225/1322019/1322019_7_125.jpg,1,40872,2021-03-31,001010
1190268,https://image.msscdn.net/images/goods_img/20191016/1190268/1190268_3_125.jpg,1,5623,2021-03-31,001010
1272823,https://image.msscdn.net/images/goods_img/20200116/1272823/1272823_11_125.jpg,1,6935,2021-03-31,001010
850153,https://image.msscdn.net/images/goods_img/20180906/850153/850153_1_125.jpg,1,14804,2021-03-31,001010
1130844,https://image.msscdn.net/images/goods_img/20190827/1130844/1130844_1_125.jpg,1,23881,2021-03-31,001010
1265162,https://image.msscdn.net/images/goods_img/20200108/1265162/1265162_5_125.jpg,1,5832,2021-03-31,001010
407067,https://image.msscdn.net/images/goods_img/20160907/407067/407067_9_125.jpg,1,16130,2021-03-31,001010
1383415,https://image.msscdn.net/images/goods_img/20200402/1383415/1383415_3_125.jpg,1,1306,2021-03-31,001010
996233,https://image.msscdn.net/images/goods_img/20190327/996233/996233_4_125.jpg,1,4748,2021-03-31,001010
1558846,https://image.msscdn.net/images/goods_img/20200821/1558846/1558846_3_125.jpg,1,2749,2021-03-31,001010
996234,https://image.msscdn.net/images/goods_img/20190327/996234/996234_3_125.jpg,1,5363,2021-03-31,001010
710323,https://image.msscdn.net/images/goods_img/20180206/710323/710323_11_125.jpg,1,12692,2021-03-31,001010
1129742,https://image.msscdn.net/images/goods_img/20190826/1129742/1129742_3_125.jpg,1,3173,2021-03-31,001010
1575853,https://image.msscdn.net/images/goods_img/20200901/1575853/1575853_1_125.jpg,1,1513,2021-03-31,001010
1190282,https://image.msscdn.net/images/goods_img/20191016/1190282/1190282_2_125.jpg,1,7244,2021-03-31,001010
1190265,https://image.msscdn.net/images/goods_img/20191016/1190265/1190265_3_125.jpg,1,1626,2021-03-31,001010
816524,https://image.msscdn.net/images/goods_img/20180718/816524/816524_4_125.jpg,1,8869,2021-03-31,001010
1608272,https://image.msscdn.net/images/goods_img/20200917/1608272/1608272_1_125.jpg,1,1488,2021-03-31,001010
407066,https://image.msscdn.net/images/goods_img/20160907/407066/407066_7_125.jpg,1,7712,2021-03-31,001010
1524073,https://image.msscdn.net/images/goods_img/20200722/1524073/1524073_2_125.jpg,1,4835,2021-03-31,001010
1629106,https://image.msscdn.net/images/goods_img/20200928/1629106/1629106_1_125.jpg,1,886,2021-03-31,001010
394608,https://image.msscdn.net/images/goods_img/20160812/394608/394608_1_125.jpg,1,6893,2021-03-31,001010
394585,https://image.msscdn.net/images/goods_img/20160812/394585/394585_1_125.jpg,1,3420,2021-03-31,001010
847182,https://image.msscdn.net/images/goods_img/20180904/847182/847182_2_125.jpg,1,9257,2021-03-31,001010
1555103,https://image.msscdn.net/images/goods_img/20200819/1555103/1555103_1_125.jpg,1,10300,2021-03-31,001010
876277,https://image.msscdn.net/images/goods_img/20181010/876277/876277_9_125.jpg,1,5524,2021-03-31,001010
1772263,https://image.msscdn.net/images/goods_img/20210202/1772263/1772263_2_125.jpg,1,1552,2021-03-31,001010
1144991,https://image.msscdn.net/images/goods_img/20190905/1144991/1144991_3_125.jpg,1,1128,2021-03-31,001010
1322020,https://image.msscdn.net/images/goods_img/20200225/1322020/1322020_9_125.jpg,1,5113,2021-03-31,001010
1383816,https://image.msscdn.net/images/goods_img/20200402/1383816/1383816_1_125.jpg,1,948,2021-03-31,001010
1575855,https://image.msscdn.net/images/goods_img/20200901/1575855/1575855_1_125.jpg,1,1004,2021-03-31,001010
1629100,https://image.msscdn.net/images/goods_img/20200928/1629100/1629100_1_125.jpg,1,1186,2021-03-31,001010
1000696,https://image.msscdn.net/images/goods_img/20190401/1000696/1000696_10_125.gif,1,3006,2021-03-31,001010
1349496,https://image.msscdn.net/images/goods_img/20200313/1349496/1349496_2_125.jpg,1,1113,2021-03-31,001010
1310289,https://image.msscdn.net/images/goods_img/20200218/1310289/1310289_2_125.jpg,1,1542,2021-03-31,001010
1144996,https://image.msscdn.net/images/goods_img/20190905/1144996/1144996_1_125.jpg,1,632,2021-03-31,001010
714846,https://image.msscdn.net/images/goods_img/20180212/714846/714846_8_125.jpg,1,6699,2021-03-31,001010
1772262,https://image.msscdn.net/images/goods_img/20210202/1772262/1772262_2_125.jpg,1,2164,2021-03-31,001010
1584039,https://image.msscdn.net/images/goods_img/20200904/1584039/1584039_1_125.jpg,1,1267,2021-03-31,001010
1295235,https://image.msscdn.net/images/goods_img/20200206/1295235/1295235_1_125.jpg,1,7219,2021-03-31,001010
840270,https://image.msscdn.net/images/goods_img/20180828/840270/840270_2_125.jpg,1,483,2021-03-31,001010
1349500,https://image.msscdn.net/images/goods_img/20200313/1349500/1349500_2_125.jpg,1,1170,2021-03-31,001010
1275020,https://image.msscdn.net/images/goods_img/20200118/1275020/1275020_2_125.jpg,1,7385,2021-03-31,001010
1144990,https://image.msscdn.net/images/goods_img/20190905/1144990/1144990_3_125.jpg,1,580,2021-03-31,001010
1383817,https://image.msscdn.net/images/goods_img/20200402/1383817/1383817_1_125.jpg,1,1041,2021-03-31,001010
708937,https://image.msscdn.net/images/goods_img/20180205/708937/708937_1_125.jpg,1,13170,2021-03-31,001010
399019,https://image.msscdn.net/images/goods_img/20160824/399019/399019_2_125.jpg,1,5492,2021-03-31,001010
1809545,https://image.msscdn.net/images/goods_img/20210223/1809545/1809545_1_125.jpg,1,401,2021-03-31,001010
1145009,https://image.msscdn.net/images/goods_img/20190905/1145009/1145009_3_125.jpg,1,990,2021-03-31,001010
1145010,https://image.msscdn.net/images/goods_img/20190905/1145010/1145010_3_125.jpg,1,684,2021-03-31,001010
850150,https://image.msscdn.net/images/goods_img/20180906/850150/850150_1_125.jpg,1,1413,2021-03-31,001010
1190278,https://image.msscdn.net/images/goods_img/20191016/1190278/1190278_2_125.jpg,1,2109,2021-03-31,001010
1536914,https://image.msscdn.net/images/goods_img/20200804/1536914/1536914_9_125.jpg,1,368,2021-03-31,001010
1129743,https://image.msscdn.net/images/goods_img/20190826/1129743/1129743_3_125.jpg,1,765,2021-03-31,001010
1584038,https://image.msscdn.net/images/goods_img/20200904/1584038/1584038_1_125.jpg,1,1513,2021-03-31,001010
434861,https://image.msscdn.net/images/goods_img/20161024/434861/434861_5_125.jpg,1,5218,2021-03-31,001010
1622043,https://image.msscdn.net/images/goods_img/20200924/1622043/1622043_1_125.jpg,1,1507,2021-03-31,001010
1145013,https://image.msscdn.net/images/goods_img/20190905/1145013/1145013_3_125.jpg,1,1238,2021-03-31,001010
953123,https://image.msscdn.net/images/goods_img/20190214/953123/953123_2_125.jpg,1,10831,2021-03-31,001010
1383414,https://image.msscdn.net/images/goods_img/20200402/1383414/1383414_3_125.jpg,1,283,2021-03-31,001010
1190269,https://image.msscdn.net/images/goods_img/20191016/1190269/1190269_3_125.jpg,1,204,2021-03-31,001010
1190272,https://image.msscdn.net/images/goods_img/20191016/1190272/1190272_3_125.jpg,1,608,2021-03-31,001010
1130427,https://image.msscdn.net/images/goods_img/20190827/1130427/1130427_2_125.jpg,1,1709,2021-03-31,001010
1728665,https://image.msscdn.net/images/goods_img/20201222/1728665/1728665_1_125.jpg,1,1621,2021-03-31,001010
851452,https://image.msscdn.net/images/goods_img/20180907/851452/851452_1_125.jpg,1,9097,2021-03-31,001010
1145005,https://image.msscdn.net/images/goods_img/20190905/1145005/1145005_3_125.jpg,1,441,2021-03-31,001010
1144994,https://image.msscdn.net/images/goods_img/20190905/1144994/1144994_3_125.jpg,1,771,2021-03-31,001010
1446483,https://image.msscdn.net/images/goods_img/20200514/1446483/1446483_3_125.jpg,1,276,2021-03-31,001010
1778973,https://image.msscdn.net/images/goods_img/20210204/1778973/1778973_1_125.jpg,1,1718,2021-03-31,001010
604387,https://image.msscdn.net/images/goods_img/20170818/604387/604387_2_125.jpg,1,4330,2021-03-31,001010
876246,https://image.msscdn.net/images/goods_img/20181010/876246/876246_8_125.jpg,1,1998,2021-03-31,001010
1145012,https://image.msscdn.net/images/goods_img/20190905/1145012/1145012_3_125.jpg,1,820,2021-03-31,001010
1145011,https://image.msscdn.net/images/goods_img/20190905/1145011/1145011_3_125.jpg,1,523,2021-03-31,001010
1130042,https://image.msscdn.net/images/goods_img/20190826/1130042/1130042_3_125.jpg,1,627,2021-03-31,001010
1841332,https://image.msscdn.net/images/goods_img/20210312/1841332/1841332_1_125.jpg,1,135,2021-03-31,001010
996240,https://image.msscdn.net/images/goods_img/20190327/996240/996240_4_125.jpg,1,1148,2021-03-31,001010
404482,https://image.msscdn.net/images/goods_img/20160902/404482/404482_11_125.jpg,1,2240,2021-03-31,001010
1190266,https://image.msscdn.net/images/goods_img/20191016/1190266/1190266_3_125.jpg,1,442,2021-03-31,001010
1841331,https://image.msscdn.net/images/goods_img/20210312/1841331/1841331_1_125.jpg,1,109,2021-03-31,001010
1733522,https://image.msscdn.net/images/goods_img/20201230/1733522/1733522_1_125.jpg,1,1165,2021-03-31,001010
840268,https://image.msscdn.net/images/goods_img/20180828/840268/840268_2_125.jpg,1,204,2021-03-31,001010
1803350,https://image.msscdn.net/images/goods_img/20210218/1803350/1803350_1_125.jpg,1,287,2021-03-31,001010
1383416,https://image.msscdn.net/images/goods_img/20200402/1383416/1383416_3_125.jpg,1,238,2021-03-31,001010
1786160,https://image.msscdn.net/images/goods_img/20210208/1786160/1786160_1_125.jpg,1,388,2021-03-31,001010
853185,https://image.msscdn.net/images/goods_img/20180910/853185/853185_1_125.jpg,1,5382,2021-03-31,001010
823465,https://image.msscdn.net/images/goods_img/20180803/823465/823465_1_125.jpg,1,8552,2021-03-31,001010
1128558,https://image.msscdn.net/images/goods_img/20190826/1128558/1128558_8_125.jpg,2,4729,2021-03-31,001010
876556,https://image.msscdn.net/images/goods_img/20181010/876556/876556_1_125.jpg,2,5870,2021-03-31,001010
1145003,https://image.msscdn.net/images/goods_img/20190905/1145003/1145003_3_125.jpg,2,560,2021-03-31,001010
1785295,https://image.msscdn.net/images/goods_img/20210208/1785295/1785295_1_125.jpg,2,654,2021-03-31,001010
1310290,https://image.msscdn.net/images/goods_img/20200218/1310290/1310290_2_125.jpg,2,719,2021-03-31,001010
1786159,https://image.msscdn.net/images/goods_img/20210208/1786159/1786159_1_125.jpg,2,246,2021-03-31,001010
1323901,https://image.msscdn.net/images/goods_img/20200226/1323901/1323901_1_125.jpg,2,1742,2021-03-31,001010
1144998,https://image.msscdn.net/images/goods_img/20190905/1144998/1144998_3_125.jpg,2,474,2021-03-31,001010
375788,https://image.msscdn.net/images/goods_img/20160624/375788/375788_4_125.jpg,2,5168,2021-03-31,001010
1144993,https://image.msscdn.net/images/goods_img/20190905/1144993/1144993_3_125.jpg,2,620,2021-03-31,001010
744326,https://image.msscdn.net/images/goods_img/20180328/744326/744326_1_125.jpg,2,3353,2021-03-31,001010
876552,https://image.msscdn.net/images/goods_img/20181010/876552/876552_2_125.jpg,2,2714,2021-03-31,001010
1190279,https://image.msscdn.net/images/goods_img/20191016/1190279/1190279_2_125.jpg,2,1086,2021-03-31,001010
1145000,https://image.msscdn.net/images/goods_img/20190905/1145000/1145000_3_125.jpg,2,461,2021-03-31,001010
1803648,https://image.msscdn.net/images/goods_img/20210219/1803648/1803648_1_125.jpg,2,84,2021-03-31,001010
1778979,https://image.msscdn.net/images/goods_img/20210204/1778979/1778979_1_125.jpg,2,1593,2021-03-31,001010
996235,https://image.msscdn.net/images/goods_img/20190327/996235/996235_4_125.jpg,2,618,2021-03-31,001010
1383417,https://image.msscdn.net/images/goods_img/20200402/1383417/1383417_3_125.jpg,2,210,2021-03-31,001010
829449,https://image.msscdn.net/images/goods_img/20180816/829449/829449_6_125.jpg,2,2535,2021-03-31,001010
917937,https://image.msscdn.net/images/goods_img/20181205/917937/917937_1_125.jpg,2,1503,2021-03-31,001010
877880,https://image.msscdn.net/images/goods_img/20181011/877880/877880_1_125.jpg,2,6737,2021-03-31,001010
996237,https://image.msscdn.net/images/goods_img/20190327/996237/996237_3_125.jpg,2,568,2021-03-31,001010
1864009,https://image.msscdn.net/images/goods_img/20210325/1864009/1864009_1_125.jpg,2,57,2021-03-31,001010
1190277,https://image.msscdn.net/images/goods_img/20191016/1190277/1190277_3_125.jpg,2,271,2021-03-31,001010
982777,https://image.msscdn.net/images/goods_img/20190314/982777/982777_2_125.jpg,2,3247,2021-03-31,001010
1190274,https://image.msscdn.net/images/goods_img/20191016/1190274/1190274_3_125.jpg,2,273,2021-03-31,001010
1446484,https://image.msscdn.net/images/goods_img/20200514/1446484/1446484_3_125.jpg,2,259,2021-03-31,001010
1144992,https://image.msscdn.net/images/goods_img/20190905/1144992/1144992_3_125.jpg,2,420,2021-03-31,001010
1870183,https://image.msscdn.net/images/goods_img/20210330/1870183/1870183_1_125.jpg,2,1,2021-03-31,001010
1869872,https://image.msscdn.net/images/goods_img/20210330/1869872/1869872_1_125.jpg,2,1,2021-03-31,001010
1717468,https://image.msscdn.net/images/goods_img/20201209/1717468/1717468_1_125.jpg,2,562,2021-03-31,001010
1275946,https://image.msscdn.net/images/goods_img/20200120/1275946/1275946_3_125.jpg,2,615,2021-03-31,001010
1629088,https://image.msscdn.net/images/goods_img/20200928/1629088/1629088_1_125.jpg,2,594,2021-03-31,001010
1864004,https://image.msscdn.net/images/goods_img/20210325/1864004/1864004_1_125.jpg,2,37,2021-03-31,001010
1528909,https://image.msscdn.net/images/goods_img/20200728/1528909/1528909_2_125.jpg,2,1271,2021-03-31,001010
1867824,https://image.msscdn.net/images/goods_img/20210329/1867824/1867824_1_125.jpg,2,,2021-03-31,001010
1867826,https://image.msscdn.net/images/goods_img/20210329/1867826/1867826_6_125.jpg,2,,2021-03-31,001010
1867820,https://image.msscdn.net/images/goods_img/20210329/1867820/1867820_1_125.jpg,2,,2021-03-31,001010
1867823,https://image.msscdn.net/images/goods_img/20210329/1867823/1867823_1_125.jpg,2,1,2021-03-31,001010
1868564,https://image.msscdn.net/images/goods_img/20210329/1868564/1868564_1_125.jpg,2,,2021-03-31,001010
1190267,https://image.msscdn.net/images/goods_img/20191016/1190267/1190267_3_125.jpg,2,223,2021-03-31,001010
1869411,https://image.msscdn.net/images/goods_img/20210330/1869411/1869411_1_125.jpg,2,1,2021-03-31,001010
1869404,https://image.msscdn.net/images/goods_img/20210330/1869404/1869404_1_125.jpg,2,2,2021-03-31,001010
1864007,https://image.msscdn.net/images/goods_img/20210325/1864007/1864007_1_125.jpg,2,12,2021-03-31,001010
1859259,https://image.msscdn.net/images/goods_img/20210323/1859259/1859259_1_125.jpg,2,41,2021-03-31,001010
1864003,https://image.msscdn.net/images/goods_img/20210325/1864003/1864003_1_125.jpg,2,18,2021-03-31,001010
938858,https://image.msscdn.net/images/goods_img/20190123/938858/938858_1_125.jpg,2,4343,2021-03-31,001010
1864010,https://image.msscdn.net/images/goods_img/20210325/1864010/1864010_1_125.jpg,2,26,2021-03-31,001010
1864008,https://image.msscdn.net/images/goods_img/20210325/1864008/1864008_1_125.jpg,2,11,2021-03-31,001010
1864011,https://image.msscdn.net/images/goods_img/20210325/1864011/1864011_1_125.jpg,2,21,2021-03-31,001010
1190273,https://image.msscdn.net/images/goods_img/20191016/1190273/1190273_4_125.jpg,2,236,2021-03-31,001010
1865480,https://image.msscdn.net/images/goods_img/20210326/1865480/1865480_1_125.jpg,2,54,2021-03-31,001010
829450,https://image.msscdn.net/images/goods_img/20180816/829450/829450_6_125.jpg,2,1889,2021-03-31,001010
961845,https://image.msscdn.net/images/goods_img/20190222/961845/961845_5_125.jpg,2,1486,2021-03-31,001010
1848180,https://image.msscdn.net/images/goods_img/20210316/1848180/1848180_1_125.jpg,2,403,2021-03-31,001010
1864012,https://image.msscdn.net/images/goods_img/20210325/1864012/1864012_1_125.jpg,2,7,2021-03-31,001010
399020,https://image.msscdn.net/images/goods_img/20160824/399020/399020_2_125.jpg,2,1717,2021-03-31,001010
876557,https://image.msscdn.net/images/goods_img/20181010/876557/876557_2_125.jpg,2,4039,2021-03-31,001010
1865443,https://image.msscdn.net/images/goods_img/20210326/1865443/1865443_1_125.jpg,2,64,2021-03-31,001010
1865495,https://image.msscdn.net/images/goods_img/20210326/1865495/1865495_1_125.jpg,2,55,2021-03-31,001010
1866163,https://image.msscdn.net/images/goods_img/20210326/1866163/1866163_1_125.jpg,2,30,2021-03-31,001010
1865565,https://image.msscdn.net/images/goods_img/20210326/1865565/1865565_1_125.jpg,2,4,2021-03-31,001010
1865648,https://image.msscdn.net/images/goods_img/20210326/1865648/1865648_2_125.jpg,2,,2021-03-31,001010
1865566,https://image.msscdn.net/images/goods_img/20210326/1865566/1865566_1_125.jpg,2,6,2021-03-31,001010
1865645,https://image.msscdn.net/images/goods_img/20210326/1865645/1865645_2_125.jpg,2,,2021-03-31,001010
1865646,https://image.msscdn.net/images/goods_img/20210326/1865646/1865646_2_125.jpg,2,,2021-03-31,001010
1865452,https://image.msscdn.net/images/goods_img/20210326/1865452/1865452_1_125.jpg,2,12,2021-03-31,001010
1145002,https://image.msscdn.net/images/goods_img/20190905/1145002/1145002_3_125.jpg,2,372,2021-03-31,001010
996236,https://image.msscdn.net/images/goods_img/20190327/996236/996236_3_125.jpg,2,414,2021-03-31,001010
1862750,https://image.msscdn.net/images/goods_img/20210325/1862750/1862750_1_125.jpg,2,5,2021-03-31,001010
