,item_id,img_url,sub_category,category,page_num,date
0,1863597,https://image.msscdn.net/images/goods_img/20210325/1863597/1863597_1_125.jpg,020006,020,0,2021-03-26
1,1863616,https://image.msscdn.net/images/goods_img/20210325/1863616/1863616_1_125.jpg,020006,020,0,2021-03-26
2,1863623,https://image.msscdn.net/images/goods_img/20210325/1863623/1863623_1_125.jpg,020006,020,0,2021-03-26
3,1863630,https://image.msscdn.net/images/goods_img/20210325/1863630/1863630_1_125.jpg,020006,020,0,2021-03-26
4,1856774,https://image.msscdn.net/images/goods_img/20210322/1856774/1856774_1_125.jpg,020006,020,0,2021-03-26
5,1856767,https://image.msscdn.net/images/goods_img/20210322/1856767/1856767_1_125.jpg,020006,020,0,2021-03-26
6,1856785,https://image.msscdn.net/images/goods_img/20210322/1856785/1856785_1_125.jpg,020006,020,0,2021-03-26
7,1855540,https://image.msscdn.net/images/goods_img/20210321/1855540/1855540_1_125.jpg,020006,020,0,2021-03-26
8,1856756,https://image.msscdn.net/images/goods_img/20210322/1856756/1856756_1_125.jpg,020006,020,0,2021-03-26
9,1854413,https://image.msscdn.net/images/goods_img/20210319/1854413/1854413_1_125.jpg,020006,020,0,2021-03-26
10,1854414,https://image.msscdn.net/images/goods_img/20210319/1854414/1854414_1_125.jpg,020006,020,0,2021-03-26
11,1854458,https://image.msscdn.net/images/goods_img/20210319/1854458/1854458_1_125.jpg,020006,020,0,2021-03-26
12,1854415,https://image.msscdn.net/images/goods_img/20210319/1854415/1854415_1_125.jpg,020006,020,0,2021-03-26
13,1854439,https://image.msscdn.net/images/goods_img/20210319/1854439/1854439_1_125.jpg,020006,020,0,2021-03-26
14,1854456,https://image.msscdn.net/images/goods_img/20210319/1854456/1854456_1_125.jpg,020006,020,0,2021-03-26
15,1854457,https://image.msscdn.net/images/goods_img/20210319/1854457/1854457_1_125.jpg,020006,020,0,2021-03-26
16,1854459,https://image.msscdn.net/images/goods_img/20210319/1854459/1854459_1_125.jpg,020006,020,0,2021-03-26
17,1854239,https://image.msscdn.net/images/goods_img/20210319/1854239/1854239_1_125.jpg,020006,020,0,2021-03-26
18,1854102,https://image.msscdn.net/images/goods_img/20210319/1854102/1854102_1_125.jpg,020006,020,0,2021-03-26
19,1853351,https://image.msscdn.net/images/goods_img/20210318/1853351/1853351_1_125.jpg,020006,020,0,2021-03-26
20,1853414,https://image.msscdn.net/images/goods_img/20210318/1853414/1853414_1_125.jpg,020006,020,0,2021-03-26
21,1853418,https://image.msscdn.net/images/goods_img/20210318/1853418/1853418_1_125.jpg,020006,020,0,2021-03-26
22,1853357,https://image.msscdn.net/images/goods_img/20210318/1853357/1853357_1_125.jpg,020006,020,0,2021-03-26
23,1856761,https://image.msscdn.net/images/goods_img/20210322/1856761/1856761_1_125.jpg,020006,020,0,2021-03-26
24,1853347,https://image.msscdn.net/images/goods_img/20210318/1853347/1853347_1_125.jpg,020006,020,0,2021-03-26
25,1849961,https://image.msscdn.net/images/goods_img/20210317/1849961/1849961_1_125.jpg,020006,020,0,2021-03-26
26,1849965,https://image.msscdn.net/images/goods_img/20210317/1849965/1849965_1_125.jpg,020006,020,0,2021-03-26
27,1850037,https://image.msscdn.net/images/goods_img/20210317/1850037/1850037_1_125.jpg,020006,020,0,2021-03-26
28,1850040,https://image.msscdn.net/images/goods_img/20210317/1850040/1850040_1_125.jpg,020006,020,0,2021-03-26
29,1850030,https://image.msscdn.net/images/goods_img/20210317/1850030/1850030_1_125.jpg,020006,020,0,2021-03-26
30,1850032,https://image.msscdn.net/images/goods_img/20210317/1850032/1850032_1_125.jpg,020006,020,0,2021-03-26
31,1849968,https://image.msscdn.net/images/goods_img/20210317/1849968/1849968_1_125.jpg,020006,020,0,2021-03-26
32,1850031,https://image.msscdn.net/images/goods_img/20210317/1850031/1850031_1_125.jpg,020006,020,0,2021-03-26
33,1853367,https://image.msscdn.net/images/goods_img/20210318/1853367/1853367_1_125.jpg,020006,020,0,2021-03-26
34,1853373,https://image.msscdn.net/images/goods_img/20210318/1853373/1853373_1_125.jpg,020006,020,0,2021-03-26
35,1853349,https://image.msscdn.net/images/goods_img/20210318/1853349/1853349_1_125.jpg,020006,020,0,2021-03-26
36,1845518,https://image.msscdn.net/images/goods_img/20210315/1845518/1845518_1_125.jpg,020006,020,0,2021-03-26
37,1845520,https://image.msscdn.net/images/goods_img/20210315/1845520/1845520_1_125.jpg,020006,020,0,2021-03-26
38,1845527,https://image.msscdn.net/images/goods_img/20210315/1845527/1845527_1_125.jpg,020006,020,0,2021-03-26
39,1845531,https://image.msscdn.net/images/goods_img/20210315/1845531/1845531_1_125.jpg,020006,020,0,2021-03-26
40,1844408,https://image.msscdn.net/images/goods_img/20210315/1844408/1844408_1_125.jpg,020006,020,0,2021-03-26
41,1844415,https://image.msscdn.net/images/goods_img/20210315/1844415/1844415_1_125.jpg,020006,020,0,2021-03-26
42,1845526,https://image.msscdn.net/images/goods_img/20210315/1845526/1845526_1_125.jpg,020006,020,0,2021-03-26
43,1850580,https://image.msscdn.net/images/goods_img/20210317/1850580/1850580_1_125.jpg,020006,020,0,2021-03-26
44,1856757,https://image.msscdn.net/images/goods_img/20210322/1856757/1856757_1_125.jpg,020006,020,0,2021-03-26
45,1859641,https://image.msscdn.net/images/goods_img/20210323/1859641/1859641_1_125.jpg,020006,020,0,2021-03-26
46,1841603,https://image.msscdn.net/images/goods_img/20210312/1841603/1841603_1_125.jpg,020006,020,0,2021-03-26
47,1841600,https://image.msscdn.net/images/goods_img/20210312/1841600/1841600_1_125.jpg,020006,020,0,2021-03-26
48,1841606,https://image.msscdn.net/images/goods_img/20210312/1841606/1841606_1_125.jpg,020006,020,0,2021-03-26
49,1856786,https://image.msscdn.net/images/goods_img/20210322/1856786/1856786_1_125.jpg,020006,020,0,2021-03-26
50,1840706,https://image.msscdn.net/images/goods_img/20210311/1840706/1840706_1_125.jpg,020006,020,0,2021-03-26
51,1836544,https://image.msscdn.net/images/goods_img/20210310/1836544/1836544_1_125.jpg,020006,020,0,2021-03-26
52,1786081,https://image.msscdn.net/images/goods_img/20210208/1786081/1786081_3_125.jpg,020006,020,0,2021-03-26
53,1842315,https://image.msscdn.net/images/goods_img/20210312/1842315/1842315_1_125.jpg,020006,020,0,2021-03-26
54,1839906,https://image.msscdn.net/images/goods_img/20210311/1839906/1839906_1_125.jpg,020006,020,0,2021-03-26
55,1859639,https://image.msscdn.net/images/goods_img/20210323/1859639/1859639_1_125.jpg,020006,020,0,2021-03-26
56,1832330,https://image.msscdn.net/images/goods_img/20210308/1832330/1832330_1_125.jpg,020006,020,0,2021-03-26
57,1832331,https://image.msscdn.net/images/goods_img/20210308/1832331/1832331_2_125.jpg,020006,020,0,2021-03-26
58,1836524,https://image.msscdn.net/images/goods_img/20210310/1836524/1836524_1_125.jpg,020006,020,0,2021-03-26
59,1859638,https://image.msscdn.net/images/goods_img/20210323/1859638/1859638_1_125.jpg,020006,020,0,2021-03-26
60,1839926,https://image.msscdn.net/images/goods_img/20210311/1839926/1839926_1_125.jpg,020006,020,0,2021-03-26
61,1859625,https://image.msscdn.net/images/goods_img/20210323/1859625/1859625_1_125.jpg,020006,020,0,2021-03-26
62,1859630,https://image.msscdn.net/images/goods_img/20210323/1859630/1859630_1_125.jpg,020006,020,0,2021-03-26
63,1848487,https://image.msscdn.net/images/goods_img/20210317/1848487/1848487_2_125.jpg,020006,020,0,2021-03-26
64,1859636,https://image.msscdn.net/images/goods_img/20210323/1859636/1859636_1_125.jpg,020006,020,0,2021-03-26
65,1838129,https://image.msscdn.net/images/goods_img/20210310/1838129/1838129_1_125.jpg,020006,020,0,2021-03-26
66,1839807,https://image.msscdn.net/images/goods_img/20210311/1839807/1839807_1_125.jpg,020006,020,0,2021-03-26
67,1850295,https://image.msscdn.net/images/goods_img/20210317/1850295/1850295_1_125.jpg,020006,020,0,2021-03-26
68,1859633,https://image.msscdn.net/images/goods_img/20210323/1859633/1859633_1_125.jpg,020006,020,0,2021-03-26
69,1834198,https://image.msscdn.net/images/goods_img/20210309/1834198/1834198_1_125.jpg,020006,020,0,2021-03-26
70,1853836,https://image.msscdn.net/images/goods_img/20210319/1853836/1853836_1_125.jpg,020006,020,0,2021-03-26
71,1853835,https://image.msscdn.net/images/goods_img/20210319/1853835/1853835_1_125.jpg,020006,020,0,2021-03-26
72,1827606,https://image.msscdn.net/images/goods_img/20210304/1827606/1827606_2_125.jpg,020006,020,0,2021-03-26
73,1856948,https://image.msscdn.net/images/goods_img/20210322/1856948/1856948_2_125.jpg,020006,020,0,2021-03-26
74,1838131,https://image.msscdn.net/images/goods_img/20210310/1838131/1838131_1_125.jpg,020006,020,0,2021-03-26
